sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:07.600095,2025-02-13 16:03:08.044228,1739433787.600095,1739433788.044228,16.199813,16.643946,0.444134,18,15,1083,933,65,65,52,52,60.167,62.2,19507.624,16805.737,147,153,13,13,0,0,8.167,10.2,0.026110186296350816,0.028692432812282016,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.223,0.203,0.0,0.0,0.031104,0.028739
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:08.048257,2025-02-13 16:03:08.508226,1739433788.048257,1739433788.508226,16.647975,17.107944,0.45997,5,7,325,424,65,64,65,52,65.0,60.571,5652.545,7374.397,65,60,13,12,13,0,13.0,8.571,0.00017595291137695312,0.07665149370829265,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,8.6e-05
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:08.048300,2025-02-13 16:03:08.548273,1739433788.0483,1739433788.548273,16.648018,17.147991,0.499974,8,11,520,668,65,64,65,52,65.0,60.727,8320.432,10688.555,104,96,13,12,13,0,13.0,8.727,0.00029015541076660156,0.04999730587005615,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000141,0.00468
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:08.200240,2025-02-13 16:03:08.644318,1739433788.20024,1739433788.644318,16.799958,17.244036,0.444079,18,15,1083,933,65,65,52,52,60.167,62.2,19510.033,16807.812,147,153,13,13,0,0,8.167,10.2,0.026111182044534123,0.02880150931222098,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.2,0.0,0.0,0.031009,0.028817
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:08.548338,2025-02-13 16:03:09.012722,1739433788.548338,1739433789.012722,17.148056,17.61244,0.464385,5,7,325,424,65,64,65,52,65.0,60.571,5598.802,7304.283,65,60,13,12,13,0,13.0,8.571,0.0002472400665283203,0.07738184928894043,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129,9.8e-05
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:08.803551,2025-02-13 16:03:09.244617,1739433788.803551,1739433789.244617,17.403269,17.844335,0.441067,18,15,1083,933,65,65,52,52,60.167,62.2,19643.273,16922.598,147,153,13,13,0,0,8.167,10.2,0.025930404663085938,0.028460144996643066,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.195,0.197,0.0,0.0,0.030518,0.028499
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:09.008287,2025-02-13 16:03:09.508204,1739433789.008287,1739433789.508204,17.608005,18.107922,0.499918,14,18,910,1116,65,64,65,52,65.0,62.0,14562.387,17858.928,182,180,13,12,13,0,13.0,10.0,0.03842623417194073,0.029406884137321922,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.494,0.0,0.0,0.000242,0.031619
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:09.060239,2025-02-13 16:03:09.552353,1739433789.060239,1739433789.552353,17.659957,18.152071,0.492115,5,8,325,476,65,64,65,52,65.0,59.5,5283.32,7738.031,65,60,13,12,13,0,13.0,7.5,0.0002955198287963867,0.07030197552272252,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.042,0.0,0.0,0.000195,0.007103
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:09.400328,2025-02-13 16:03:09.844203,1739433789.400328,1739433789.844203,18.000046,18.443921,0.443876,18,15,1083,933,65,65,52,52,60.167,62.2,19518.961,16815.504,147,153,13,13,0,0,8.167,10.2,0.026093062232522404,0.02882800783429827,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.22,0.203,0.0,0.0,0.030932,0.028805
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:09.508335,2025-02-13 16:03:09.552360,1739433789.508335,1739433789.55236,18.108053,18.152078,0.044026,2,2,130,116,65,64,65,52,65.0,58.0,23622.435,21078.48,26,12,13,12,13,0,13.0,6.0,0.0003018379211425781,0.043817996978759766,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,9.5e-05,0.021965
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:10.000719,2025-02-13 16:03:10.444384,1739433790.000719,1739433790.444384,18.600437,19.044102,0.443666,18,15,1083,933,65,65,52,52,60.167,62.2,19528.202,16823.465,147,153,13,13,0,0,8.167,10.2,0.0260927677154541,0.028694782938276018,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.21,0.2,0.0,0.0,0.031165,0.028964
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:10.008934,2025-02-13 16:03:10.507228,1739433790.008934,1739433790.507228,18.608652,19.106946,0.498295,16,19,1040,1180,65,64,65,52,65.0,62.105,16696.941,18944.606,208,192,13,12,13,0,13.0,10.105,0.03320871988932292,0.027677059173583984,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.842,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.493,0.0,0.0,0.000172,0.029808
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:10.011494,2025-02-13 16:03:10.508676,1739433790.011494,1739433790.508676,18.611212,19.108394,0.497183,10,13,650,796,65,64,65,52,65.0,61.231,10458.923,12808.158,130,120,13,12,13,0,13.0,9.231,0.05522600809733073,0.0414203405380249,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.494,0.0,0.0,0.000137,0.04488
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:10.548338,2025-02-13 16:03:11.011667,1739433790.548338,1739433791.011667,19.148056,19.611385,0.46333,8,10,520,616,65,64,65,52,65.0,61.6,8978.48,10636.046,104,96,13,12,13,0,13.0,9.6,0.0003598758152553013,0.05146945847405328,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000167,0.000188
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:10.552450,2025-02-13 16:03:11.013491,1739433790.55245,1739433791.013491,19.152168,19.613209,0.461042,5,7,325,424,65,64,65,52,65.0,60.571,5639.4,7357.248,65,60,13,12,13,0,13.0,8.571,0.00029522180557250977,0.0768215258916219,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000208,0.000119
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:10.600612,2025-02-13 16:03:11.056402,1739433790.600612,1739433791.056402,19.20033,19.65612,0.455791,18,15,1083,933,65,65,52,52,60.167,62.2,19008.711,16375.925,147,153,13,13,0,0,8.167,10.2,0.026794756160062903,0.029573151043483188,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.211,0.204,0.0,0.0,0.03158,0.029065
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:11.052339,2025-02-13 16:03:11.548300,1739433791.052339,1739433791.5483,19.652057,20.148018,0.495962,8,11,520,668,65,64,65,52,65.0,60.727,8387.74,10775.02,104,96,13,12,13,0,13.0,8.727,0.0003505774906703404,0.049596095085144044,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000203,0.004737
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:11.056407,2025-02-13 16:03:11.548246,1739433791.056407,1739433791.548246,19.656125,20.147964,0.49184,5,8,325,476,65,64,65,52,65.0,59.5,5286.273,7742.356,65,60,13,12,13,0,13.0,7.5,0.00021404027938842773,0.07026270457676478,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.04,0.0,0.0,0.000116,0.006778
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:11.204191,2025-02-13 16:03:11.644338,1739433791.204191,1739433791.644338,19.803909,20.244056,0.440148,18,15,1083,933,65,65,52,52,60.167,62.2,19684.291,16957.935,147,153,13,13,0,0,8.167,10.2,0.025890995474422678,0.02843500886644636,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.030834,0.028453
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:11.800690,2025-02-13 16:03:12.244449,1739433791.80069,1739433792.244449,20.400408,20.844167,0.44376,18,15,1083,933,65,65,52,52,60.167,62.2,19524.069,16819.904,147,153,13,13,0,0,8.167,10.2,0.02608640053692986,0.028775010790143694,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.203,0.0,0.0,0.030929,0.029029
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:12.007713,2025-02-13 16:03:12.507631,1739433792.007713,1739433792.507631,20.607431,21.107349,0.499919,14,18,910,1116,65,64,65,52,65.0,62.0,14562.36,17858.894,182,180,13,12,13,0,13.0,10.0,0.03842368492713341,0.02940694023581112,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.493,0.0,0.0,0.000209,0.031829
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:12.012719,2025-02-13 16:03:12.509844,1739433792.012719,1739433792.509844,20.612437,21.109562,0.497126,10,13,650,796,65,64,65,52,65.0,61.231,10460.122,12809.626,130,120,13,12,13,0,13.0,9.231,0.0552168952094184,0.041419665018717446,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.494,0.0,0.0,0.000166,0.044802
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:12.400294,2025-02-13 16:03:12.844437,1739433792.400294,1739433792.844437,21.000012,21.444155,0.444144,18,15,1083,933,65,65,52,52,60.167,62.2,19507.195,16805.367,147,153,13,13,0,0,8.167,10.2,0.026113468057969037,0.028741138322012767,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.201,0.0,0.0,0.030844,0.029023
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:12.507752,2025-02-13 16:03:12.548359,1739433792.507752,1739433792.548359,21.10747,21.148077,0.040608,2,2,130,116,65,64,65,52,65.0,58.0,25610.733,22852.654,26,12,13,12,13,0,13.0,6.0,0.00026297569274902344,0.040454864501953125,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.04,0.0,0.0,0.000111,0.020248
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:12.552202,2025-02-13 16:03:13.014523,1739433792.552202,1739433793.014523,21.15192,21.614241,0.462322,5,7,325,424,65,64,65,52,65.0,60.571,5623.785,7336.877,65,60,13,12,13,0,13.0,8.571,0.0006775259971618652,0.07703566551208496,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.002,0.0,0.0,0.0,0.000446,0.000131
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:13.000216,2025-02-13 16:03:13.450066,1739433793.000216,1739433793.450066,21.599934,22.049784,0.449851,18,15,1083,933,65,65,52,52,60.167,62.2,19259.707,16592.157,147,153,13,13,0,0,8.167,10.2,0.026425894568948186,0.029024277414594377,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.221,0.197,0.0,0.0,0.031269,0.029092
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:13.009180,2025-02-13 16:03:13.508930,1739433793.00918,1739433793.50893,21.608898,22.108648,0.499751,13,17,845,1052,65,64,65,52,65.0,61.882,13526.739,16840.39,169,168,13,12,13,0,13.0,9.882,0.04161908229192098,0.031234368681907654,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.824,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000155,0.033663
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:13.060194,2025-02-13 16:03:13.552241,1739433793.060194,1739433793.552241,21.659912,22.151959,0.492048,5,8,325,476,65,64,65,52,65.0,59.5,5284.037,7739.081,65,60,13,12,13,0,13.0,7.5,0.00026798248291015625,0.07029243877955846,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.04,0.0,0.0,0.000139,0.006821
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:13.509501,2025-02-13 16:03:14.008577,1739433793.509501,1739433794.008577,22.109219,22.608295,0.499077,11,12,715,744,65,64,65,52,65.0,62.0,11461.154,11926.012,143,120,13,12,13,0,13.0,10.0,0.04990761280059815,0.045302087610418144,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000236,0.044874
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:13.600428,2025-02-13 16:03:14.044388,1739433793.600428,1739433794.044388,22.200146,22.644106,0.443961,18,15,1083,933,65,65,52,52,60.167,62.2,19515.23,16812.289,147,153,13,13,0,0,8.167,10.2,0.02607994921067182,0.028817704745701382,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.030842,0.028801
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:14.008863,2025-02-13 16:03:14.056446,1739433794.008863,1739433794.056446,22.608581,22.656164,0.047584,5,7,325,424,65,64,65,52,65.0,60.571,54640.097,71284.311,65,60,13,12,13,0,13.0,8.571,0.00043702125549316406,0.007930517196655273,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.046,0.0,0.0,0.000223,0.007752
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:14.052401,2025-02-13 16:03:14.552246,1739433794.052401,1739433794.552246,22.652119,23.151964,0.499846,8,11,520,668,65,64,65,52,65.0,60.727,8322.563,10691.292,104,96,13,12,13,0,13.0,8.727,0.00029843194144112725,0.0499845027923584,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000141,0.004868
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:14.200729,2025-02-13 16:03:14.644322,1739433794.200729,1739433794.644322,22.800447,23.24404,0.443594,18,15,1083,933,65,65,52,52,60.167,62.2,19531.372,16826.196,147,153,13,13,0,0,8.167,10.2,0.026093707365148208,0.028719067573547363,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.2,0.0,0.0,0.030908,0.028758
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:14.509731,2025-02-13 16:03:15.008081,1739433794.509731,1739433795.008081,23.109449,23.607799,0.498351,10,13,650,796,65,64,65,52,65.0,61.231,10434.415,12778.145,130,120,13,12,13,0,13.0,9.231,0.05535133679707845,0.041522582372029625,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000174,0.044756
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:14.800930,2025-02-13 16:03:15.248462,1739433794.80093,1739433795.248462,23.400648,23.84818,0.447533,18,15,1083,933,65,65,52,52,60.167,62.2,19359.469,16678.102,147,153,13,13,0,0,8.167,10.2,0.026307877372292912,0.02905849048069545,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.206,0.0,0.0,0.031002,0.029463
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:15.004622,2025-02-13 16:03:15.048905,1739433795.004622,1739433795.048905,23.60434,23.648623,0.044284,8,10,520,616,65,64,65,52,65.0,61.6,93939.304,111281.945,104,96,13,12,13,0,13.0,9.6,0.0003134182521275112,0.0049203236897786455,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.042,0.0,0.0,0.000168,0.004776
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:15.048899,2025-02-13 16:03:15.509142,1739433795.048899,1739433795.509142,23.648617,24.10886,0.460244,5,7,325,424,65,64,65,52,65.0,60.571,5649.178,7370.004,65,60,13,12,13,0,13.0,8.571,0.00038945674896240234,0.07667167981465657,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196,0.00016
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:15.404484,2025-02-13 16:03:15.856253,1739433795.404484,1739433795.856253,24.004202,24.455971,0.45177,18,15,1083,933,65,65,52,52,60.167,62.2,19177.906,16521.686,147,153,13,13,0,0,8.167,10.2,0.02656205962685978,0.029324003628322055,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.211,0.203,0.0,0.0,0.03091,0.02875
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:15.504831,2025-02-13 16:03:15.548337,1739433795.504831,1739433795.548337,24.104549,24.148055,0.043507,8,10,520,616,65,64,65,52,65.0,61.6,95617.002,113269.371,104,96,13,12,13,0,13.0,9.6,0.00031685829162597656,0.004833989673190647,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000137,0.004718
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:15.552262,2025-02-13 16:03:16.010192,1739433795.552262,1739433796.010192,24.15198,24.60991,0.457931,5,7,325,424,65,64,65,52,65.0,60.571,5677.713,7407.232,65,60,13,12,13,0,13.0,8.571,0.0003199577331542969,0.07630630334218343,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.00017
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:16.000188,2025-02-13 16:03:16.444235,1739433796.000188,1739433796.444235,24.599906,25.043953,0.444048,18,15,1083,933,65,65,52,52,60.167,62.2,19511.405,16808.995,147,153,13,13,0,0,8.167,10.2,0.02610488498912138,0.02871535505567278,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.211,0.2,0.0,0.0,0.031451,0.028744
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:16.005657,2025-02-13 16:03:16.052347,1739433796.005657,1739433796.052347,24.605375,24.652065,0.046691,8,10,520,616,65,64,65,52,65.0,61.6,89096.424,105544.995,104,96,13,12,13,0,13.0,9.6,0.0003871236528669085,0.0051877763536241316,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000175,0.005033
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:16.052343,2025-02-13 16:03:16.509161,1739433796.052343,1739433796.509161,24.652061,25.108879,0.456819,5,7,325,424,65,64,65,52,65.0,60.571,5691.531,7425.259,65,60,13,12,13,0,13.0,8.571,0.00021123886108398438,0.07612220446268718,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000119,9.3e-05
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:16.505944,2025-02-13 16:03:16.552382,1739433796.505944,1739433796.552382,25.105662,25.1521,0.046439,8,10,520,616,65,64,65,52,65.0,61.6,89579.92,106117.751,104,96,13,12,13,0,13.0,9.6,0.00023971285138811384,0.005159775416056315,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000153,0.005028
