sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:40.552237,2025-02-13 16:43:41.052224,1739436220.552237,1739436221.052224,285.107909,285.607896,0.499988,5,8,325,476,65,64,65,52,65.0,59.5,5200.126,7616.185,65,60,13,12,13,0,13.0,7.5,0.0004379749298095703,0.07142669813973564,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000183,0.007056,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:40.600764,2025-02-13 16:43:41.044291,1739436220.600764,1739436221.044291,285.156436,285.599963,0.443528,18,15,1083,933,65,65,52,52,60.167,62.2,19534.28,16828.701,147,153,13,13,0,0,8.167,10.2,0.02608982254477108,0.028778570038931712,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.209,0.198,0.0,0.0,0.031058,0.028819,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:41.052280,2025-02-13 16:43:41.509074,1739436221.05228,1739436221.509074,285.607952,286.064746,0.456795,8,10,520,616,65,64,65,52,65.0,61.6,9106.929,10788.209,104,96,13,12,13,0,13.0,9.6,0.000413996832711356,0.05072500970628527,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.0,0.0,0.0,0.000216,0.000184,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:41.200065,2025-02-13 16:43:41.644293,1739436221.200065,1739436221.644293,285.755737,286.199965,0.444229,18,15,1083,933,65,65,52,52,60.167,62.2,19503.447,16802.138,147,153,13,13,0,0,8.167,10.2,0.026117535198436063,0.02868764741080148,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.2,0.0,0.0,0.030862,0.028647,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:41.509390,2025-02-13 16:43:42.009350,1739436221.50939,1739436222.00935,286.065062,286.565022,0.499961,6,10,390,604,65,64,65,52,65.0,60.4,6240.487,9664.755,78,84,13,12,13,0,13.0,8.4,0.09986720085144044,0.055551105075412326,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000229,0.059989,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:41.552344,2025-02-13 16:43:42.052241,1739436221.552344,1739436222.052241,286.108016,286.607913,0.499898,8,11,520,668,65,64,65,52,65.0,60.727,8321.698,10690.181,104,96,13,12,13,0,13.0,8.727,0.00039758001055036275,0.04998970031738281,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000146,0.005024,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:41.800455,2025-02-13 16:43:42.252230,1739436221.800455,1739436222.25223,286.356127,286.807902,0.451776,18,15,1083,933,65,65,52,52,60.167,62.2,19177.653,16521.468,147,153,13,13,0,0,8.167,10.2,0.02655975958880256,0.029404282569885254,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.207,0.202,0.0,0.0,0.031422,0.029289,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:42.009556,2025-02-13 16:43:42.508513,1739436222.009556,1739436222.508513,286.565228,287.064185,0.498958,9,10,585,616,65,64,65,52,65.0,61.6,9379.549,9876.584,117,96,13,12,13,0,13.0,9.6,0.06236961483955383,0.0554101202223036,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.002,0.494,0.0,0.0,0.000438,0.05391,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:42.400936,2025-02-13 16:43:42.844350,1739436222.400936,1739436222.84435,286.956608,287.400022,0.443415,18,15,1083,933,65,65,52,52,60.167,62.2,19539.248,16832.981,147,153,13,13,0,0,8.167,10.2,0.026077943689682904,0.02865093094961984,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031164,0.028613,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:42.504300,2025-02-13 16:43:42.548277,1739436222.5043,1739436222.548277,287.059972,287.103949,0.043978,8,10,520,616,65,64,65,52,65.0,61.6,94593.216,112056.579,104,96,13,12,13,0,13.0,9.6,0.00035200800214494975,0.004886309305826823,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000175,0.004733,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:42.552213,2025-02-13 16:43:43.009172,1739436222.552213,1739436223.009172,287.107885,287.564844,0.45696,5,7,325,424,65,64,65,52,65.0,60.571,5689.776,7422.969,65,60,13,12,13,0,13.0,8.571,0.0003662109375,0.07614250977834065,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000195,0.000162,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:43.000300,2025-02-13 16:43:43.444232,1739436223.0003,1739436223.444232,287.555972,287.999904,0.443933,18,15,1083,933,65,65,52,52,60.167,62.2,19516.456,16813.346,147,153,13,13,0,0,8.167,10.2,0.02609877025379854,0.028739009584699358,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.204,0.2,0.0,0.0,0.030696,0.02867,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:43.004492,2025-02-13 16:43:43.048282,1739436223.004492,1739436223.048282,287.560164,287.603954,0.043791,8,10,520,616,65,64,65,52,65.0,61.6,94996.985,112534.89,104,96,13,12,13,0,13.0,9.6,0.0003547327859061105,0.004865540398491753,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000162,0.004726,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:43.052332,2025-02-13 16:43:43.552304,1739436223.052332,1739436223.552304,287.608004,288.107976,0.499973,5,8,325,476,65,64,65,52,65.0,59.5,5200.28,7616.41,65,60,13,12,13,0,13.0,7.5,0.000284731388092041,0.07142458643232073,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000156,0.00689,1,command-injection,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:43.228329,2025-02-13 16:43:43.272226,1739436223.228329,1739436223.272226,287.784001,287.827898,0.043898,2,4,129,237,65,69,64,52,64.5,59.25,23508.962,43190.884,25,29,13,17,12,0,12.5,7.25,0.00044608116149902344,0.014632383982340494,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000293,0.014451,1,command-injection,1,command-injection
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:43.507493,2025-02-13 16:43:44.007410,1739436223.507493,1739436224.00741,288.063165,288.563082,0.499918,12,15,780,924,65,64,65,52,65.0,61.6,12482.046,14786.424,156,144,13,12,13,0,13.0,9.6,0.04543191736394709,0.03569514410836356,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000174,0.038581,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:43.600814,2025-02-13 16:43:44.048251,1739436223.600814,1739436224.048251,288.156486,288.603923,0.447438,18,15,1083,933,65,65,52,52,60.167,62.2,19363.585,16681.648,147,153,13,13,0,0,8.167,10.2,0.02631981232587029,0.028911352157592773,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.208,0.2,0.0,0.0,0.031192,0.028893,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.007569,2025-02-13 16:43:44.507454,1739436224.007569,1739436224.507454,288.563241,289.063126,0.499886,10,13,650,808,65,64,65,52,65.0,62.154,10402.375,12930.952,130,132,13,12,13,0,13.0,10.154,0.055483341217041016,0.041657070318857826,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.846,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000208,0.045065,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.009660,2025-02-13 16:43:44.509529,1739436224.00966,1739436224.509529,288.565332,289.065201,0.49987,10,13,650,796,65,64,65,52,65.0,61.231,10402.702,12739.309,130,120,13,12,13,0,13.0,9.231,0.05552146169874403,0.041645665963490806,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000157,0.044975,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:44.200285,2025-02-13 16:43:44.644291,1739436224.200285,1739436224.644291,288.755957,289.199963,0.444007,18,15,1083,933,65,65,52,52,60.167,62.2,19513.207,16810.547,147,153,13,13,0,0,8.167,10.2,0.026102641049553368,0.028615781239100864,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031102,0.028716,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.507608,2025-02-13 16:43:45.007373,1739436224.507608,1739436225.007373,289.06328,289.563045,0.499766,4,5,260,296,65,64,65,52,65.0,59.2,4161.946,4738.216,52,36,13,12,13,0,13.0,7.2,0.16658838589986166,0.12487125396728516,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.499,0.0,0.0,0.000176,0.107921,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.552282,2025-02-13 16:43:45.052224,1739436224.552282,1739436225.052224,289.107954,289.607896,0.499943,5,8,325,476,65,64,65,52,65.0,59.5,5200.595,7616.871,65,60,13,12,13,0,13.0,7.5,0.0003027915954589844,0.0714202608380999,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000148,0.006936,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:44.802503,2025-02-13 16:43:45.256295,1739436224.802503,1739436225.256295,289.358175,289.811967,0.453793,18,15,1083,933,65,65,52,52,60.167,62.2,19092.412,16448.033,147,153,13,13,0,0,8.167,10.2,0.026654944700353286,0.02950542313711984,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.209,0.203,0.0,0.0,0.031463,0.028652,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:45.007614,2025-02-13 16:43:45.507538,1739436225.007614,1739436225.507538,289.563286,290.06321,0.499925,12,15,780,936,65,64,65,52,65.0,62.4,12481.868,14978.241,156,156,13,12,13,0,13.0,10.4,0.04542701894586736,0.035708870206560404,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.867,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000152,0.038609,1,command-injection,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:45.229989,2025-02-13 16:43:45.272345,1739436225.229989,1739436225.272345,289.785661,289.828017,0.042357,2,4,129,237,65,69,64,52,64.5,59.25,24364.324,44762.362,25,29,13,17,12,0,12.5,7.25,0.000331878662109375,0.014118671417236328,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.042,0.0,0.0,0.000202,0.013999,1,command-injection,1,command-injection
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:45.400787,2025-02-13 16:43:45.844250,1739436225.400787,1739436225.84425,289.956459,290.399922,0.443464,18,15,1083,933,65,65,52,52,60.167,62.2,19537.106,16831.135,147,153,13,13,0,0,8.167,10.2,0.026086049921372357,0.028630358832223073,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.201,0.0,0.0,0.031081,0.028608,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:45.507657,2025-02-13 16:43:46.007565,1739436225.507657,1739436226.007565,290.063329,290.563237,0.499909,9,10,585,616,65,64,65,52,65.0,61.6,9361.704,9857.795,117,96,13,12,13,0,13.0,9.6,0.06248849630355835,0.055515898598565,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000144,0.053931,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:45.508263,2025-02-13 16:43:46.008129,1739436225.508263,1739436226.008129,290.063935,290.563801,0.499867,5,8,325,488,65,64,65,52,65.0,61.0,5201.386,7810.081,65,72,13,12,13,0,13.0,9.0,0.0002752542495727539,0.07140939576285225,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.499,0.0,0.0,0.000133,0.077996,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:46.002616,2025-02-13 16:43:46.444372,1739436226.002616,1739436226.444372,290.558288,291.000044,0.441757,18,15,1083,933,65,65,52,52,60.167,62.2,19612.592,16896.167,147,153,13,13,0,0,8.167,10.2,0.02597176327424891,0.02849435806274414,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.197,0.2,0.0,0.0,0.030789,0.028495,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.007695,2025-02-13 16:43:46.507644,1739436226.007695,1739436226.507644,290.563367,291.063316,0.49995,9,11,585,680,65,64,65,52,65.0,61.818,9360.936,10881.089,117,108,13,12,13,0,13.0,9.818,0.06246286630630493,0.049985313415527345,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000174,0.054272,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.008377,2025-02-13 16:43:46.508358,1739436226.008377,1739436226.508358,290.564049,291.06403,0.499982,7,9,455,540,65,64,65,52,65.0,60.0,7280.263,8640.312,91,72,13,12,13,0,13.0,8.0,0.08333015441894531,0.062482476234436035,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000145,0.060651,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.508583,2025-02-13 16:43:47.008445,1739436226.508583,1739436227.008445,291.064255,291.564117,0.499863,3,5,195,308,65,64,65,52,65.0,61.6,3120.855,4929.351,39,48,13,12,13,0,13.0,9.6,0.0003205537796020508,0.12496548891067505,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.499,0.0,0.0,0.000145,0.136595,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.548243,2025-02-13 16:43:47.008283,1739436226.548243,1739436227.008283,291.103915,291.563955,0.460041,8,10,520,616,65,64,65,52,65.0,61.6,9042.675,10712.092,104,96,13,12,13,0,13.0,9.6,0.0004715578896658761,0.05108711454603407,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000237,0.000203,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:46.600263,2025-02-13 16:43:47.044440,1739436226.600263,1739436227.04444,291.155935,291.600112,0.444178,18,15,1083,933,65,65,52,52,60.167,62.2,19505.698,16804.077,147,153,13,13,0,0,8.167,10.2,0.026117408976835364,0.028779711042131697,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.201,0.201,0.0,0.0,0.030576,0.02884,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:47.008631,2025-02-13 16:43:47.508590,1739436227.008631,1739436227.50859,291.564303,292.064262,0.49996,5,7,325,424,65,64,65,52,65.0,60.571,5200.416,6784.543,65,60,13,12,13,0,13.0,8.571,0.0004042387008666992,0.08332133293151855,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000184,0.077325,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:47.056174,2025-02-13 16:43:47.552272,1739436227.056174,1739436227.552272,291.611846,292.107944,0.496099,8,11,520,668,65,64,65,52,65.0,60.727,8385.422,10772.043,104,96,13,12,13,0,13.0,8.727,0.00039458274841308594,0.049609804153442384,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000208,0.005026,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:47.200691,2025-02-13 16:43:47.644309,1739436227.200691,1739436227.644309,291.756363,292.199981,0.443619,18,15,1083,933,65,65,52,52,60.167,62.2,19530.27,16825.246,147,153,13,13,0,0,8.167,10.2,0.026095179950489718,0.02866593429020473,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.201,0.0,0.0,0.031151,0.028639,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:47.508758,2025-02-13 16:43:47.552267,1739436227.508758,1739436227.552267,292.06443,292.107939,0.04351,5,6,325,360,65,64,65,52,65.0,60.0,59756.369,66191.67,65,48,13,12,13,0,13.0,8.0,0.0003262162208557129,0.008696222305297851,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.042,0.0,0.0,0.000164,0.007147,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:47.800707,2025-02-13 16:43:48.249256,1739436227.800707,1739436228.249256,292.356379,292.804928,0.44855,18,15,1083,933,65,65,52,52,60.167,62.2,19315.581,16640.293,147,153,13,13,0,0,8.167,10.2,0.02638516706578872,0.028903416224888394,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.219,0.2,0.0,0.0,0.031277,0.028634,1,command-injection,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:48.007077,2025-02-13 16:43:48.506816,1739436228.007077,1739436228.506816,292.562749,293.062488,0.49974,16,19,1040,1180,65,64,65,52,65.0,62.105,16648.66,18889.825,208,192,13,12,13,0,13.0,10.105,0.033304595947265626,0.027758558591206867,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.842,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.002,0.492,0.0,0.0,0.000321,0.03015,1,command-injection,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:48.012438,2025-02-13 16:43:48.507874,1739436228.012438,1739436228.507874,292.56811,293.063546,0.495437,10,13,650,796,65,64,65,52,65.0,61.231,10495.786,12853.3,130,120,13,12,13,0,13.0,9.231,0.05502655771043566,0.04127975304921468,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.493,0.0,0.0,0.000166,0.044973,1,command-injection,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:48.402403,2025-02-13 16:43:48.856370,1739436228.402403,1739436228.85637,292.958075,293.412042,0.453968,18,15,1083,933,65,65,52,52,60.167,62.2,19085.052,16441.693,147,153,13,13,0,0,8.167,10.2,0.02669111420126522,0.029451983315604075,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.213,0.203,0.0,0.0,0.031281,0.028748,1,command-injection,0,Normal
