sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:26.015642,2025-02-13 20:32:26.512577,1739449946.015642,1739449946.512577,327.61533,328.112265,0.496936,9,11,585,680,65,64,65,52,65.0,61.818,9417.709,10947.081,117,108,13,12,13,0,13.0,9.818,0.062070637941360474,0.04967679977416992,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.492,0.0,0.0,0.000249,0.053892,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:26.554730,2025-02-13 20:32:27.050730,1739449946.55473,1739449947.05073,328.154418,328.650418,0.496001,5,8,325,476,65,64,65,52,65.0,59.5,5241.924,7677.403,65,60,13,12,13,0,13.0,7.5,0.0003942251205444336,0.07085715021405901,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000209,0.006926,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:26.554743,2025-02-13 20:32:27.050742,1739449946.554743,1739449947.050742,328.154431,328.65043,0.496,8,11,520,668,65,64,65,52,65.0,60.727,8387.099,10774.197,104,96,13,12,13,0,13.0,8.727,0.0005561283656529018,0.04959988594055176,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000262,0.004967,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:26.600296,2025-02-13 20:32:27.042708,1739449946.600296,1739449947.042708,328.199984,328.642396,0.442413,18,15,1083,933,65,65,52,52,60.167,62.2,19583.516,16871.117,147,153,13,13,0,0,8.167,10.2,0.02598388054791619,0.028713209288460866,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.030804,0.028733,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:27.200683,2025-02-13 20:32:27.647083,1739449947.200683,1739449947.647083,328.800371,329.246771,0.446401,18,15,1083,933,65,65,52,52,60.167,62.2,19408.562,16720.395,147,153,13,13,0,0,8.167,10.2,0.026242536656996784,0.02886199951171875,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.2,0.0,0.0,0.031229,0.028992,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:27.507217,2025-02-13 20:32:27.554607,1739449947.507217,1739449947.554607,329.106905,329.154295,0.047391,8,10,520,616,65,64,65,52,65.0,61.6,87780.41,103986.024,104,96,13,12,13,0,13.0,9.6,0.0005325589861188616,0.005265553792317708,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.043,0.0,0.0,0.000276,0.005026,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:27.511838,2025-02-13 20:32:27.554678,1739449947.511838,1739449947.554678,329.111526,329.154366,0.042841,5,7,325,424,65,64,65,52,65.0,60.571,60689.521,79176.482,65,60,13,12,13,0,13.0,8.571,0.00037598609924316406,0.007140000661214192,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000201,0.006981,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:27.800770,2025-02-13 20:32:28.246849,1739449947.80077,1739449948.246849,329.400458,329.846537,0.44608,18,15,1083,933,65,65,52,52,60.167,62.2,19422.524,16732.424,147,153,13,13,0,0,8.167,10.2,0.026234654819264132,0.028803212302071706,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031367,0.02886,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:28.007637,2025-02-13 20:32:28.507274,1739449948.007637,1739449948.507274,329.607325,330.106962,0.499638,9,13,585,796,65,64,65,52,65.0,61.231,9366.784,12745.23,117,120,13,12,13,0,13.0,9.231,0.06239214539527893,0.04163640737533569,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.493,0.0,0.0,0.000407,0.045118,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:28.013516,2025-02-13 20:32:28.513454,1739449948.013516,1739449948.513454,329.613204,330.113142,0.499939,8,12,520,732,65,64,65,52,65.0,61.0,8321.015,11713.429,104,108,13,12,13,0,13.0,9.0,0.071352447782244,0.04544891010631214,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000306,0.049422,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:28.401041,2025-02-13 20:32:28.846769,1739449948.401041,1739449948.846769,330.000729,330.446457,0.445729,18,15,1083,933,65,65,52,52,60.167,62.2,19437.817,16745.599,147,153,13,13,0,0,8.167,10.2,0.026191066293155447,0.028738992554800852,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.2,0.0,0.0,0.031045,0.028832,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:28.507712,2025-02-13 20:32:29.007601,1739449948.507712,1739449949.007601,330.1074,330.607289,0.49989,7,8,455,500,65,64,65,52,65.0,62.5,7281.6,8001.758,91,84,13,12,13,0,13.0,10.5,0.0005338589350382487,0.07137557438441686,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.00026,0.067773,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:28.513848,2025-02-13 20:32:29.013761,1739449948.513848,1739449949.013761,330.113536,330.613449,0.499914,3,5,195,296,65,64,65,52,65.0,59.2,3120.537,4736.815,39,36,13,12,13,0,13.0,7.2,0.24983751773834229,0.12490803003311157,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.499,0.0,0.0,0.000249,0.107938,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:29.001134,2025-02-13 20:32:29.446803,1739449949.001134,1739449949.446803,330.600822,331.046491,0.44567,18,15,1083,933,65,65,52,52,60.167,62.2,19440.386,16747.811,147,153,13,13,0,0,8.167,10.2,0.02621583377613741,0.028685706002371653,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.199,0.0,0.0,0.031097,0.028736,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:29.007844,2025-02-13 20:32:29.054700,1739449949.007844,1739449949.0547,330.607532,330.654388,0.046857,8,9,520,552,65,64,65,52,65.0,61.333,88780.898,94244.338,104,84,13,12,13,0,13.0,9.333,0.0007384163992745536,0.005853980779647827,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.778,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000346,0.00494,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:29.014082,2025-02-13 20:32:29.058733,1739449949.014082,1739449949.058733,330.61377,330.658421,0.044652,4,4,260,244,65,64,65,52,65.0,61.0,46582.427,43715.816,52,36,13,12,13,0,13.0,9.0,0.00048168500264485675,0.014773289362589518,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000231,0.01099,1,port-scan,0,Normal
172.16.90.1,192.168.0.42,02:42:2c:ba:47:0c,02:42:c0:a8:00:2a,172.16.90.1,192.168.0.42,IPV4-UDP,2025-02-13 20:32:29.274746,2025-02-13 20:32:29.274746,1739449949.274746,1739449949.274746,330.874434,330.874434,1e-06,0,1,0,70,,70,,70,,70.0,0.0,560000000.0,0,18,,18,,18,,18.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1,port-scan,1,port-scan
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:29.510028,2025-02-13 20:32:30.009984,1739449949.510028,1739449950.009984,331.109716,331.609672,0.499957,16,19,1040,1180,65,64,65,52,65.0,62.105,16641.427,18881.619,208,192,13,12,13,0,13.0,10.105,0.03330140113830567,0.027767062187194824,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.842,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.491,0.0,0.0,0.000282,0.029981,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:29.515079,2025-02-13 20:32:30.013361,1739449949.515079,1739449950.013361,331.114767,331.613049,0.498283,10,13,650,796,65,64,65,52,65.0,61.231,10435.838,12779.887,130,120,13,12,13,0,13.0,9.231,0.05532020992702908,0.04148282607396444,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.492,0.0,0.0,0.000347,0.044957,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:29.600939,2025-02-13 20:32:30.042653,1739449949.600939,1739449950.042653,331.200627,331.642341,0.441715,18,15,1083,933,65,65,52,52,60.167,62.2,19614.455,16897.772,147,153,13,13,0,0,8.167,10.2,0.02597936461953556,0.02863478660583496,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.199,0.0,0.0,0.031031,0.028809,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:30.050658,2025-02-13 20:32:30.511747,1739449950.050658,1739449950.511747,331.650346,332.111435,0.46109,8,10,520,616,65,64,65,52,65.0,61.6,9022.102,10687.721,104,96,13,12,13,0,13.0,9.6,0.0005665506635393415,0.05121390024820963,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000247,0.000287,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:30.054644,2025-02-13 20:32:30.514258,1739449950.054644,1739449950.514258,331.654332,332.113946,0.459615,5,7,325,424,65,64,65,52,65.0,60.571,5656.911,7380.093,65,60,13,12,13,0,13.0,8.571,0.00048547983169555664,0.07657082875569661,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000229,0.00023,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:30.201320,2025-02-13 20:32:30.646728,1739449950.20132,1739449950.646728,331.801008,332.246416,0.445409,18,15,1083,933,65,65,52,52,60.167,62.2,19451.78,16757.628,147,153,13,13,0,0,8.167,10.2,0.02616723845986759,0.02868614877973284,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.199,0.0,0.0,0.031077,0.028667,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:30.554733,2025-02-13 20:32:31.054722,1739449950.554733,1739449951.054722,332.154421,332.65441,0.49999,5,8,325,476,65,64,65,52,65.0,59.5,5200.104,7616.152,65,60,13,12,13,0,13.0,7.5,0.0003885030746459961,0.07142700467790876,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.042,0.0,0.0,0.000245,0.007062,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:30.554774,2025-02-13 20:32:31.054665,1739449950.554774,1739449951.054665,332.154462,332.654353,0.499892,8,11,520,668,65,64,65,52,65.0,60.727,8321.797,10690.308,104,96,13,12,13,0,13.0,8.727,0.0005906990596226283,0.04998910427093506,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000279,0.005134,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:30.805321,2025-02-13 20:32:31.246871,1739449950.805321,1739449951.246871,332.405009,332.846559,0.441551,18,15,1083,933,65,65,52,52,60.167,62.2,19621.742,16904.049,147,153,13,13,0,0,8.167,10.2,0.025948468376608455,0.02845442295074463,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.197,0.197,0.0,0.0,0.030088,0.028401,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:31.400443,2025-02-13 20:32:31.846612,1739449951.400443,1739449951.846612,333.000131,333.4463,0.44617,18,15,1083,933,65,65,52,52,60.167,62.2,19418.612,16729.053,147,153,13,13,0,0,8.167,10.2,0.026176887400010052,0.02883049419948033,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.2,0.0,0.0,0.031207,0.028887,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:31.506197,2025-02-13 20:32:31.550811,1739449951.506197,1739449951.550811,333.105885,333.150499,0.044615,8,10,520,616,65,64,65,52,65.0,61.6,93242.023,110455.935,104,96,13,12,13,0,13.0,9.6,0.0004782676696777344,0.004957119623819987,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000266,0.004726,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:31.510336,2025-02-13 20:32:31.554689,1739449951.510336,1739449951.554689,333.110024,333.154377,0.044354,5,7,325,424,65,64,65,52,65.0,60.571,58619.279,76475.614,65,60,13,12,13,0,13.0,8.571,0.000503242015838623,0.007392168045043945,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000332,0.007123,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:32.000603,2025-02-13 20:32:32.446958,1739449952.000603,1739449952.446958,333.600291,334.046646,0.446356,18,15,1083,933,65,65,52,52,60.167,62.2,19410.511,16722.074,147,153,13,13,0,0,8.167,10.2,0.026232060264138615,0.028800436428615024,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031228,0.028788,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:32.007800,2025-02-13 20:32:32.507535,1739449952.0078,1739449952.507535,333.607488,334.107223,0.499736,9,13,585,796,65,64,65,52,65.0,61.231,9364.947,12742.731,117,120,13,12,13,0,13.0,9.231,0.06240350008010864,0.04164457321166992,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.00029,0.044983,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:32.012439,2025-02-13 20:32:32.512238,1739449952.012439,1739449952.512238,333.612127,334.111926,0.4998,8,11,520,668,65,64,65,52,65.0,60.727,8323.329,10692.277,104,96,13,12,13,0,13.0,8.727,0.07136028153555733,0.04994900226593017,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000303,0.054137,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:32.507854,2025-02-13 20:32:33.007685,1739449952.507854,1739449953.007685,334.107542,334.607373,0.499832,7,8,455,500,65,64,65,52,65.0,62.5,7282.447,8002.69,91,84,13,12,13,0,13.0,10.5,0.0004356702168782552,0.07136886460440499,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000201,0.067372,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:32.512576,2025-02-13 20:32:33.012356,1739449952.512576,1739449953.012356,334.112264,334.612044,0.499781,2,4,130,244,65,64,65,52,65.0,61.0,2080.912,3905.711,26,36,13,12,13,0,13.0,9.0,0.0006458759307861328,0.16659331321716309,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.498,0.0,0.0,0.000483,0.17985,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:32.600597,2025-02-13 20:32:33.047097,1739449952.600597,1739449953.047097,334.200285,334.646785,0.446501,18,15,1083,933,65,65,52,52,60.167,62.2,19404.209,16716.646,147,153,13,13,0,0,8.167,10.2,0.026236295700073242,0.028761216572352817,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.201,0.0,0.0,0.03107,0.028872,1,port-scan,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:32:33.007981,2025-02-13 20:32:33.507011,1739449953.007981,1739449953.507011,334.607669,335.106699,0.499031,16,18,1040,1116,65,64,65,52,65.0,62.0,16672.315,17890.677,208,180,13,12,13,0,13.0,10.0,0.03326865832010905,0.02934388553394991,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.492,0.0,0.0,0.000223,0.029901,1,port-scan,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:33.012643,2025-02-13 20:32:33.508359,1739449953.012643,1739449953.508359,334.612331,335.108047,0.495717,10,12,650,732,65,64,65,52,65.0,61.0,10489.859,11813.195,130,108,13,12,13,0,13.0,9.0,0.05507953961690267,0.04505181312561035,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000203,0.044787,1,port-scan,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:32:33.201436,2025-02-13 20:32:33.650561,1739449953.201436,1739449953.650561,334.801124,335.250249,0.449126,18,15,1083,933,65,65,52,52,60.167,62.2,19290.798,16618.942,147,153,13,13,0,0,8.167,10.2,0.026368071051204905,0.0290966374533517,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.204,0.203,0.0,0.0,0.031188,0.028771,1,port-scan,0,Normal
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 20:32:33.332453,2025-02-13 20:32:33.832400,1739449953.332453,1739449953.8324,334.932141,335.432088,0.499948,5231,5231,209240,230164,40,44,40,44,40.0,44.0,3348187.736,3683006.509,0,0,0,0,0,0,0.0,0.0,9.558241864235405e-05,9.559098894691832e-05,64.0,47.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1024.0,0.0,0.0,0.0,,0.0,,7e-06,,1,port-scan,1,port-scan
192.168.0.12,192.168.0.42,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,192.168.0.12,192.168.0.42,IPV4-TCP,2025-02-13 20:32:33.332554,2025-02-13 20:32:33.832419,1739449953.332554,1739449953.832419,334.932242,335.432107,0.499866,5231,5231,209240,230164,40,44,40,44,40.0,44.0,3348738.69,3683612.559,0,0,0,0,0,0,0.0,0.0,9.557207045545997e-05,9.557530711303477e-05,64.0,47.798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1024.0,0.0,0.0,0.0,,0.0,,7e-06,,1,port-scan,1,port-scan
192.168.0.21,192.168.0.42,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,192.168.0.21,192.168.0.42,IPV4-TCP,2025-02-13 20:32:33.332612,2025-02-13 20:32:33.832607,1739449953.332612,1739449953.832607,334.9323,335.432295,0.499996,4829,4830,193160,212520,40,44,40,44,40.0,44.0,3090584.767,3400347.249,0,0,0,0,0,0,0.0,0.0,0.00010349628050266066,0.00010354006900183037,64.0,47.897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1024.0,0.0,0.0,0.0,,0.0,,7e-06,,1,port-scan,1,port-scan
192.168.0.1,192.168.0.42,02:42:2c:ba:47:0c,02:42:c0:a8:00:2a,192.168.0.1,192.168.0.42,IPV4-TCP,2025-02-13 20:32:33.332716,2025-02-13 20:32:33.832700,1739449953.332716,1739449953.8327,334.932404,335.432388,0.499985,4831,4831,193240,212564,40,44,40,44,40.0,44.0,3091932.597,3401125.857,0,0,0,0,0,0,0.0,0.0,0.00010351409082827361,0.00010351571977508734,64.0,47.984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1024.0,0.0,0.0,0.0,,0.0,,3e-06,,1,port-scan,1,port-scan
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:32:33.550534,2025-02-13 20:32:34.009136,1739449953.550534,1739449954.009136,335.150222,335.608824,0.458603,5,7,325,424,65,64,65,52,65.0,60.571,5669.392,7396.376,65,60,13,12,13,0,13.0,8.571,0.0002372264862060547,0.07641581694285075,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000119,0.000107,1,port-scan,0,Normal
