sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.638055,2025-02-12 18:47:24.121644,1739357243.638055,1739357244.121644,2.575486,3.059075,0.48359,16,16,640,960,40,60,40,60,40.0,60.0,10587.483,15881.224,0,0,0,0,0,0,0.0,0.0,0.03222306569417318,0.032216787338256836,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000279,
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.638421,2025-02-12 18:47:24.121976,1739357243.638421,1739357244.121976,2.575852,3.059407,0.483556,16,16,640,960,40,60,40,60,40.0,60.0,10588.229,15882.344,0,0,0,0,0,0,0.0,0.0,0.032223987579345706,0.03222119013468425,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000204,
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.638718,2025-02-12 18:47:24.122309,1739357243.638718,1739357244.122309,2.576149,3.05974,0.483592,16,16,640,960,40,60,40,60,40.0,60.0,10587.436,15881.153,0,0,0,0,0,0,0.0,0.0,0.03222659428914388,0.03221987088521321,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000195,
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.639020,2025-02-12 18:47:24.122521,1739357243.63902,1739357244.122521,2.576451,3.059952,0.483502,16,16,640,960,40,60,40,60,40.0,60.0,10589.409,15884.114,0,0,0,0,0,0,0.0,0.0,0.03221879005432129,0.03222200075785319,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000191,
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.639318,2025-02-12 18:47:24.122714,1739357243.639318,1739357244.122714,2.576749,3.060145,0.483397,16,16,640,960,40,60,40,60,40.0,60.0,10591.707,15887.561,0,0,0,0,0,0,0.0,0.0,0.0322150707244873,0.03221607208251953,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000161,
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.639556,2025-02-12 18:47:24.122917,1739357243.639556,1739357244.122917,2.576987,3.060348,0.483362,16,16,640,960,40,60,40,60,40.0,60.0,10592.475,15888.713,0,0,0,0,0,0,0.0,0.0,0.03221453030904134,0.03221519788106283,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000149,
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-12 18:47:23.864281,2025-02-12 18:47:24.316068,1739357243.864281,1739357244.316068,2.801712,3.253499,0.451788,24,36,1431,1992,87,64,52,52,59.625,55.333,25339.319,35273.182,135,72,35,12,0,0,5.625,2.0,0.01963365596273671,0.012908199855259487,64.0,64.0,1.0,0.833,0.0,0.0,0.25,0.167,0.25,0.167,0.25,0.167,0.0,0.0,7579.75,5057.5,0.0,0.0,0.0,0.051,0.0,0.0,7.7e-05,0.005275
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.153671,2025-02-12 18:47:24.637435,1739357244.153671,1739357244.637435,3.091102,3.574866,0.483765,16,16,640,960,40,60,40,60,40.0,60.0,10583.653,15875.479,0,0,0,0,0,0,0.0,0.0,0.03223012288411458,0.03223239580790202,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000292,
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.154120,2025-02-12 18:47:24.637718,1739357244.15412,1739357244.637718,3.091551,3.575149,0.483599,16,16,640,960,40,60,40,60,40.0,60.0,10587.284,15880.926,0,0,0,0,0,0,0.0,0.0,0.032227738698323564,0.03222899436950684,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000202,
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.154371,2025-02-12 18:47:24.637959,1739357244.154371,1739357244.637959,3.091802,3.57539,0.483589,16,16,640,960,40,60,40,60,40.0,60.0,10587.503,15881.255,0,0,0,0,0,0,0.0,0.0,0.03222866058349609,0.03222859700520833,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000193,
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.154611,2025-02-12 18:47:24.638207,1739357244.154611,1739357244.638207,3.092042,3.575638,0.483597,16,16,640,960,40,60,40,60,40.0,60.0,10587.331,15880.997,0,0,0,0,0,0,0.0,0.0,0.03222665786743164,0.03222918510437012,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000172,
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.154892,2025-02-12 18:47:24.638444,1739357244.154892,1739357244.638444,3.092323,3.575875,0.483553,16,16,640,960,40,60,40,60,40.0,60.0,10588.292,15882.438,0,0,0,0,0,0,0.0,0.0,0.03222559293111165,0.032226276397705075,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000163,
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.155154,2025-02-12 18:47:24.638686,1739357244.155154,1739357244.638686,3.092585,3.576117,0.483533,16,16,640,960,40,60,40,60,40.0,60.0,10588.73,15883.095,0,0,0,0,0,0,0.0,0.0,0.03221979141235352,0.03222473462422689,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000157,
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-12 18:47:24.463249,2025-02-12 18:47:24.915978,1739357244.463249,1739357244.915978,3.40068,3.853409,0.45273,23,34,1379,1888,87,64,52,52,59.957,55.529,24367.725,33362.049,135,72,35,12,0,0,5.87,2.118,0.02057328007437966,0.013719060204245827,64.0,64.0,1.0,0.824,0.0,0.0,0.217,0.147,0.261,0.176,0.261,0.176,0.0,0.0,7889.609,5341.529,0.0,0.0,0.0,0.051,0.0,0.0,6.7e-05,0.007456
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.669148,2025-02-12 18:47:25.055286,1739357244.669148,1739357245.055286,3.606579,3.992717,0.386139,13,13,520,780,40,60,40,60,40.0,60.0,10773.324,16159.985,0,0,0,0,0,0,0.0,0.0,0.03215400377909342,0.03215775887171427,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000245,
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.669569,2025-02-12 18:47:25.022842,1739357244.669569,1739357245.022842,3.607,3.960273,0.353274,12,12,480,720,40,60,40,60,40.0,60.0,10869.752,16304.629,0,0,0,0,0,0,0.0,0.0,0.0320960825139826,0.03209454363042658,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000209,
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.669885,2025-02-12 18:47:25.023154,1739357244.669885,1739357245.023154,3.607316,3.960585,0.35327,12,12,480,720,40,60,40,60,40.0,60.0,10869.87,16304.805,0,0,0,0,0,0,0.0,0.0,0.03209309144453569,0.03209701451388272,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000194,
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.670227,2025-02-12 18:47:25.023617,1739357244.670227,1739357245.023617,3.607658,3.961048,0.353391,12,12,480,720,40,60,40,60,40.0,60.0,10866.152,16299.228,0,0,0,0,0,0,0.0,0.0,0.0321095423264937,0.03209562735124068,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000202,
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.670494,2025-02-12 18:47:25.023877,1739357244.670494,1739357245.023877,3.607925,3.961308,0.353384,12,12,480,720,40,60,40,60,40.0,60.0,10866.372,16299.558,0,0,0,0,0,0,0.0,0.0,0.03210854530334473,0.03210971572182395,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000179,
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-12 18:47:24.670792,2025-02-12 18:47:25.024115,1739357244.670792,1739357245.024115,3.608223,3.961546,0.353324,12,12,480,720,40,60,40,60,40.0,60.0,10868.212,16302.318,0,0,0,0,0,0,0.0,0.0,0.032106637954711914,0.032105814326893196,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000159,
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-12 18:47:24.966386,2025-02-12 18:47:24.966693,1739357244.966386,1739357244.966693,3.903817,3.904124,0.000308,1,2,52,104,52,52,52,52,52.0,52.0,1351330.67,2702661.34,0,0,0,0,0,0,0.0,0.0,,0.00030684471130371094,64.0,64.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,453.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-05,0.000238
